date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-04-13,27.5798,27.7973,27.4809,27.7775,1150473,1150473,0.128506,0.465,27.6906,"Apr 13, 16",0.7382665832290363
2016-04-14,27.2536,27.4908,27.1844,27.2931,1499377,1499377,-0.484375,-1.744,27.3324,"Apr 14, 16",0.7079536921151438
2016-04-15,26.4133,26.5221,26.2057,26.354,1709332,1709332,-0.939096,-3.441,26.3706,"Apr 15, 16",0.6491864831038797
2016-04-18,25.2271,26.3837,25.1579,26.1761,2942041,2942041,-0.177935,-0.675,26.0179,"Apr 18, 16",0.6380538172715895
2016-04-19,26.6407,26.6901,26.3441,26.443,1187012,1187012,0.266902,1.02,26.4881,"Apr 19, 16",0.654755944931164
2016-04-20,27.6193,27.8467,27.4513,27.5996,1665939,1665939,1.1566,4.374,27.6645,"Apr 20, 16",0.7271339173967458
2016-04-21,26.9471,26.9817,26.0229,26.1168,2830886,2830886,-1.4828,-5.372,26.3561,"Apr 21, 16",0.6343429286608261
2016-04-22,26.7692,26.8779,26.0179,26.3342,2935458,2935458,0.217474,0.833,26.284,"Apr 22, 16",0.6479474342928659
2016-04-25,25.326,25.4248,25.1678,25.405,1500325,1500325,-0.929211,-3.529,25.3176,"Apr 25, 16",0.5897997496871089
2016-04-26,25.3754,25.494,25.2765,25.4742,722314,722314,0.069197,0.272,25.3999,"Apr 26, 16",0.5941301627033791
2016-04-27,25.4248,25.5039,25.0986,25.3161,1110528,1110528,-0.158164,-0.621,25.2536,"Apr 27, 16",0.5842365456821025
2016-04-28,25.6225,25.9586,23.774,23.9816,2232106,2232106,-1.3345,-5.271,24.5099,"Apr 28, 16",0.5007259073842303
2016-04-29,24.1101,24.1298,23.6751,23.8234,2256863,2256863,-0.158164,-0.66,23.8286,"Apr 29, 16",0.49082603254067575
2016-05-02,24.6636,24.6933,24.3374,24.4363,1241954,1241954,0.612884,2.573,24.484,"May 2, 16",0.5291802252816019
2016-05-03,24.2485,24.2681,23.6455,23.8432,957587,957587,-0.593113,-2.427,23.8411,"May 3, 16",0.4920650813516895
2016-05-04,23.7542,23.8531,23.3786,23.5763,3020947,3020947,-0.266902,-1.119,23.529,"May 4, 16",0.4753629536921151
2016-05-05,23.6652,23.7641,23.5107,23.7048,3336854,3336854,0.128509,0.545,23.6481,"May 5, 16",0.4834042553191488
2016-05-06,23.3983,23.6653,23.3489,23.596,2335655,2335655,-0.108738,-0.459,23.5252,"May 6, 16",0.47659574468085103
