date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2013-06-04,31.445,32.5071,31.2243,32.1871,23006662,3286666,0.477143,1.505,32.094,"Jun 4, 13",0.27654148637876125
2013-06-05,31.8843,32.5714,31.2,31.9228,33096000,4728000,-0.264286,-0.821,31.8665,"Jun 5, 13",0.2660593393431504
2013-06-06,31.7314,32.2,30.5714,31.1057,26068819,3724117,-0.817142,-2.56,31.0451,"Jun 6, 13",0.233653125408994
2013-06-07,31.2343,31.5457,30.8071,31.46,15291787,2184541,0.354286,1.139,31.2944,"Jun 7, 13",0.24770467552143027
2013-06-10,31.8614,31.9043,30.8657,31.5614,13811441,1973063,0.101428,0.322,31.3579,"Jun 10, 13",0.25172620298798687
2013-06-11,31.1214,31.4671,30.5428,30.6371,14210126,2030018,-0.924285,-2.929,30.9735,"Jun 11, 13",0.2150684333889895
2013-06-12,30.8328,30.8328,29.5528,29.6628,19107487,2729641,-0.974285,-3.18,30.0387,"Jun 12, 13",0.17642766208064467
2013-06-13,29.7128,30.7928,29.3928,30.77,18507237,2643891,1.1071,3.732,30.2992,"Jun 13, 13",0.2203392519324351
2013-06-14,30.6814,31.0414,30.3314,30.57,12488259,1784037,-0.2,-0.65,30.5801,"Jun 14, 13",0.21240724509504522
2013-06-17,32.22,32.9285,31.9643,32.7471,35842184,5120312,2.1771,7.122,32.5054,"Jun 17, 13",0.298751105523453
2013-06-18,32.8914,33,32.3428,32.69,17431064,2490152,-0.057143,-0.174,32.6568,"Jun 18, 13",0.296486517571378
2013-06-19,32.5714,33.6971,32.5158,33.1871,22352799,3193257,0.497143,1.521,33.3143,"Jun 19, 13",0.3162015205657107
2013-06-20,32.7814,33,31.5057,31.9314,21115808,3016544,-1.2557,-3.784,32.2173,"Jun 20, 13",0.2664004156371582
2013-06-21,32.15,32.34,30.6,30.9857,23381862,3340266,-0.945714,-2.962,31.229,"Jun 21, 13",0.22889392130656014
2013-06-24,30.4285,31.2971,29.8571,30.8,17892042,2556006,-0.185714,-0.599,30.5455,"Jun 24, 13",0.2215290529580436
2013-06-25,30.2814,30.5,29.6514,30.4143,20917540,2988220,-0.385714,-1.252,30.1193,"Jun 25, 13",0.2062321777721372
2013-06-26,30.65,31.1785,30.1171,30.3,18833920,2690560,-0.114285,-0.376,30.6715,"Jun 26, 13",0.20169903586456886
2013-06-27,30.4157,30.9617,29.9428,30.71,18326364,2618052,0.409999,1.353,30.5189,"Jun 27, 13",0.21795964988121816
2013-06-28,30.61,30.9,30.0071,30.1557,19580617,2797231,-0.554285,-1.805,30.2933,"Jun 28, 13",0.195976092931392
2013-07-01,30.5171,32.19,30.2857,32.04,24516884,3502412,1.8843,6.249,31.5826,"Jul 1, 13",0.2707074953498609
2013-07-02,32.1757,32.4957,31.1428,31.6371,17729278,2532754,-0.402857,-1.257,31.753,"Jul 2, 13",0.254728467575939
2013-07-03,31.7314,32,31.2785,31.5585,8641451,1234493,-0.078571,-0.248,31.6365,"Jul 3, 13",0.2516111888888447
2013-07-05,31.7271,32.1785,31.3328,32.1571,9956919,1422417,0.598571,1.897,31.8656,"Jul 5, 13",0.2753516853531527
2013-07-08,32.4257,33.6057,32.2157,33.3,24285219,3469317,1.1429,3.554,33.1049,"Jul 8, 13",0.3206791384254171
2013-07-09,33.5771,35.3443,33.5528,35.3402,35508298,5072614,2.0403,6.127,34.711,"Jul 9, 13",0.4015935401736317
2013-07-10,35.0785,35.2714,34.1728,34.8314,22735846,3247978,-0.508856,-1.44,34.6444,"Jul 10, 13",0.38141451477931176
2013-07-11,35.4285,35.6,34.4028,34.8814,21145733,3020819,0.05,0.144,34.824,"Jul 11, 13",0.3833975164886591
2013-07-12,35.1185,36.7757,35.1071,36.7515,34238281,4891183,1.8701,5.361,36.2026,"Jul 12, 13",0.45756574642167336
2013-07-15,37.0571,37.1214,36.0185,36.8542,20611388,2944484,0.102714,0.279,36.596,"Jul 15, 13",0.46163883193267297
2013-07-16,36.7557,38.0528,36.6714,37.2114,33354622,4764946,0.357142,0.969,37.3824,"Jul 16, 13",0.47580539614425127
2013-07-17,37.32,38.3228,36.9528,38.2742,19507019,2786717,1.0629,2.856,37.8137,"Jul 17, 13",0.5179560804781413
2013-07-18,38.6157,38.6157,37.7142,38.0585,20464591,2923513,-0.215714,-0.564,38.17,"Jul 18, 13",0.5094014111040164
2013-07-19,38.2042,38.2784,37.5971,37.7965,18109266,2587038,-0.261999,-0.688,37.9531,"Jul 19, 13",0.4990104821470356
2013-07-22,38.1214,38.3928,36.7314,37.4228,45155670,6450810,-0.373714,-0.989,36.8726,"Jul 22, 13",0.4841895273713726
2013-07-23,35.9143,37.4621,35.1714,35.7514,76811315,10973045,-1.6714,-4.466,36.1602,"Jul 23, 13",0.41790174623130505
2013-07-24,35.6743,36.0357,34.3143,34.4714,33401571,4771653,-1.28,-3.58,34.974,"Jul 24, 13",0.36713690247201
2013-07-25,34.3657,35.38,34.2728,35.2485,19633852,2804836,0.777142,2.254,34.972,"Jul 25, 13",0.3979567150386883
2013-07-26,34.9457,35.2828,34.4014,35.1871,17825381,2546483,-0.061428,-0.174,34.8331,"Jul 26, 13",0.39552158893960965
2013-07-29,35.1514,35.81,34.6428,34.9943,13215139,1887877,-0.192857,-0.548,35.1265,"Jul 29, 13",0.38787513434836585
2013-07-30,35.0571,35.4157,34.5443,34.8228,10631404,1518772,-0.171429,-0.49,34.8127,"Jul 30, 13",0.38107343848530395
2013-07-31,34.7728,35.3,34.5628,34.9263,13122235,1874605,0.103429,0.297,35.009,"Jul 31, 13",0.3851782520236531
2013-08-01,35.22,35.7142,34.9385,35.5885,14205926,2029418,0.662285,1.896,35.3836,"Aug 1, 13",0.41144112666225124
2013-08-02,35.62,35.62,34.9714,35.1685,13879663,1982809,-0.42,-1.18,35.1612,"Aug 2, 13",0.3947839123037324
2013-08-05,34.8443,36.2714,34.4828,36.2628,22967000,3281000,1.0943,3.112,35.3515,"Aug 5, 13",0.43818388771451106
2013-08-06,36.2785,36.8,35.7285,36.5571,20415983,2916569,0.294285,0.812,36.3711,"Aug 6, 13",0.4498558357757303
2013-08-07,36.3371,36.7814,35.5228,35.6014,16330398,2332914,-0.955713,-2.614,35.9947,"Aug 7, 13",0.4119527411032627
2013-08-08,35.9814,36.2707,35.4928,35.7714,14814961,2116423,0.17,0.478,35.937,"Aug 8, 13",0.41869494691504416
2013-08-09,35.7128,36.2442,35.6857,36.1071,12322877,1760411,0.335714,0.938,35.9894,"Aug 9, 13",0.4320088203916032
2013-08-12,35.8971,36.7142,35.7743,36.6571,17804955,2543565,0.549999,1.523,36.3846,"Aug 12, 13",0.4538218391944253
2013-08-13,36.95,37.457,36.18,37.0271,21940611,3134373,0.37,1.009,36.9081,"Aug 13, 13",0.4684960518435965
2013-08-14,36.9,37.6842,36.8593,37.4014,17400082,2485726,0.374285,1.011,37.4599,"Aug 14, 13",0.48334080263977186
2013-08-15,37,37.2128,35.9085,36.2014,16628857,2375551,-1.2,-3.208,36.5892,"Aug 15, 13",0.4357487616154324
2013-08-16,36.1728,37.1642,35.8758,36.9814,21354403,3050629,0.78,2.155,36.7744,"Aug 16, 13",0.46668358828125306
2013-08-19,36.8571,37.6428,36.8214,37.1114,15497580,2213940,0.129999,0.352,37.2743,"Aug 19, 13",0.4718393927255566
2013-08-20,37.5614,39.0771,37.5,39.0414,30118277,4302611,1.93,5.201,38.4328,"Aug 20, 13",0.5483832587063691
2013-08-21,38.9842,39.2357,38.2142,38.6242,21258559,3036937,-0.417143,-1.068,38.6813,"Aug 21, 13",0.5318370924435737
2013-08-22,38.9314,39.0657,38.3185,38.5357,9965004,1423572,-0.088571,-0.229,38.6653,"Aug 22, 13",0.5283271794180285
2013-08-23,38.5785,39.77,38.4314,39.7657,22326654,3189522,1.23,3.192,39.3305,"Aug 23, 13",0.5771090214679765
2013-08-26,39.4442,41.4206,39.1485,40.3885,30694370,4384910,0.622856,1.566,40.4506,"Aug 26, 13",0.6018092907596085
2013-08-27,39.8785,40.84,39.2142,39.4342,23070642,3295806,-0.954285,-2.363,39.813,"Aug 27, 13",0.5639617201350026
2013-08-28,39.8085,40.7142,39.4857,40.48,19356008,2765144,1.0457,2.652,40.2207,"Aug 28, 13",0.6054381838877143
2013-08-29,40.5757,41.4614,40.5485,41.1214,19063436,2723348,0.641427,1.585,41.1334,"Aug 29, 13",0.6308761298152239
2013-08-30,41.1785,41.2614,40.4214,40.5585,15149638,2164234,-0.562856,-1.369,40.7507,"Aug 30, 13",0.6085514965713901
2013-09-03,41.0614,41.53,40.65,41.2857,19972589,2853227,0.727142,1.793,41.1506,"Sep 3, 13",0.6373922734321396
2013-09-04,41.2628,41.8657,40.9985,41.7757,19701269,2814467,0.49,1.187,41.4975,"Sep 4, 13",0.6568256901837448
2013-09-05,42.4,42.7042,42.06,42.1585,19076610,2725230,0.382856,0.916,42.3094,"Sep 5, 13",0.6720075512705089
2013-09-06,42.3328,42.3585,41.4571,41.6485,17701250,2528750,-0.509999,-1.21,41.9009,"Sep 6, 13",0.6517809338351648
2013-09-09,41.8214,42.1857,41.4685,42.0214,13842556,1977508,0.372857,0.895,41.8994,"Sep 9, 13",0.6665701605834783
2013-09-10,42.4999,44.7485,42.4014,44.7228,36610063,5230009,2.7014,6.429,43.8645,"Sep 10, 13",0.7737077769361036
2013-09-11,44.82,44.8828,43.4114,44.0428,29948114,4278302,-0.679999,-1.52,44.0402,"Sep 11, 13",0.7467389536889779
2013-09-12,43.12,43.7785,42.6214,43.058,21948822,3135546,-0.984856,-2.236,42.5604,"Sep 12, 13",0.7076817520216702
2013-09-13,43.1428,43.7142,42.7414,43.6642,15035468,2147924,0.606285,1.408,43.3169,"Sep 13, 13",0.731723664745799
2013-09-16,44.2857,44.3128,43.1142,43.1657,14084343,2012049,-0.498571,-1.142,43.6104,"Sep 16, 13",0.7119531377036047
2013-09-17,43.1485,43.3228,42.5285,42.7928,18201848,2600264,-0.372857,-0.864,42.8756,"Sep 17, 13",0.6971639109552912
2013-09-18,42.7085,43.9542,42.5885,43.8457,13735330,1962190,1.0529,2.46,43.3598,"Sep 18, 13",0.7389219609507303
2013-09-19,44.0528,44.1064,43.43,43.6425,17351831,2478833,-0.203142,-0.463,43.7092,"Sep 19, 13",0.730863042003942
2013-09-20,43.6914,45.1267,43.66,44.8328,30794043,4399149,1.1903,2.727,44.7061,"Sep 20, 13",0.778070380696668
2013-09-23,45.77,45.77,42.7885,43.1485,32031377,4575911,-1.6843,-3.757,43.6472,"Sep 23, 13",0.7112709851155891
2013-09-24,43.0428,44.2,42.9071,43.7842,18786348,2683764,0.635714,1.473,43.6914,"Sep 24, 13",0.7364828688482328
2013-09-25,44.0285,44.4,43.4371,43.8771,14640353,2091479,0.092857,0.212,43.9507,"Sep 25, 13",0.7401672860242003
2013-09-26,44.0057,44.9271,43.9285,44.7871,12464816,1780688,0.909999,2.074,44.5943,"Sep 26, 13",0.7762579171343246
2013-09-27,44.3942,44.7885,44.2428,44.6285,8301188,1185884,-0.158571,-0.354,44.5124,"Sep 27, 13",0.7699678357122743
2013-09-30,43.96,44.5928,43.6,44.1728,12531379,1790197,-0.455714,-1.021,44.2019,"Sep 30, 13",0.7518947581332815
2013-10-01,44.9671,46.3857,44.8571,46.3742,29705459,4243637,2.2014,4.984,45.7312,"Oct 1, 13",0.839202357392432
2013-10-02,46.0128,47.6571,45.9457,47.2471,30586031,4369433,0.872857,1.882,47.0561,"Oct 2, 13",0.8738216012342203
2013-10-03,47.2871,47.7857,45.4357,45.96,24625489,3517927,-1.2871,-2.724,46.3553,"Oct 3, 13",0.8227751712321976
2013-10-04,46.24,46.9,45.5057,46.7514,16814329,2402047,0.791428,1.722,46.3287,"Oct 4, 13",0.8541621222877491
2013-10-07,46.2914,46.71,45.45,45.4514,14635236,2090748,-1.3,-2.781,45.9762,"Oct 7, 13",0.802604077844715
2013-10-08,45.6128,45.9314,42.795,43.1885,28559517,4079931,-2.2629,-4.979,43.7749,"Oct 8, 13",0.712857386483067
2013-10-09,42.89,42.9392,40.4,41.2042,41971580,5995940,-1.9843,-4.594,41.3927,"Oct 9, 13",0.6341599806459032
2013-10-10,43,43.9185,42.3428,43.4277,30694699,4384957,2.2234,5.396,43.2889,"Oct 10, 13",0.7223440666605854
2013-10-11,43.473,43.9442,42.8757,42.9782,19200349,2742907,-0.449428,-1.035,43.3328,"Oct 11, 13",0.7045168812935516
2013-10-14,44.3728,46.4671,43.7142,46.3371,45659733,6522819,3.3589,7.815,45.2403,"Oct 14, 13",0.8377309701240961
2013-10-15,46.4428,46.7614,45.62,45.9557,26909701,3844243,-0.381429,-0.823,46.1934,"Oct 15, 13",0.8226046330851936
2013-10-16,45.73,46.5,45.4657,46.1254,18876487,2696641,0.169714,0.369,45.9894,"Oct 16, 13",0.8293349408867189
2013-10-17,46.03,47.1728,45.6657,47.1571,19329877,2761411,1.0317,2.237,46.7379,"Oct 17, 13",0.8702521981573947
2013-10-18,47.7142,48.0685,46.8,47.6428,25454926,3636418,0.485714,1.03,47.4496,"Oct 18, 13",0.8895150767619961
2013-10-21,48.9885,50.7736,48.5857,50.7128,65089920,9298560,3.07,6.444,51.1445,"Oct 21, 13",1.011271381715931
2013-10-22,55.4057,55.5942,45.9285,46.0748,181099968,25871424,-4.638,-9.146,49.5827,"Oct 22, 13",0.8273281431568594
2013-10-23,45.3314,47.8842,45.2857,47.1771,58429168,8347024,1.1023,2.392,46.8226,"Oct 23, 13",0.8710453988411339
2013-10-24,47.3485,48.1214,46.2371,47.3171,33559561,4794223,0.14,0.297,47.2711,"Oct 24, 13",0.8765978036273068
2013-10-25,47.2857,48.1714,46.5585,46.8615,24083199,3440457,-0.455571,-0.963,47.2849,"Oct 25, 13",0.8585286920517324
2013-10-28,46.43,47.28,44.5442,44.8571,34260884,4894412,-2.0044,-4.277,45.4615,"Oct 28, 13",0.7790341195274111
2013-10-29,45.51,46.7671,44.1714,46.7571,30966593,4423799,1.9,4.236,45.5477,"Oct 29, 13",0.854388184482615
2013-10-30,46.96,46.99,45.0885,45.4485,21676340,3096620,-1.3086,-2.799,45.8301,"Oct 30, 13",0.8024890637455729
2013-10-31,45.4442,46.6642,45.1,46.0685,18489681,2641383,0.619999,1.364,48.2154,"Oct 31, 13",0.8270782849414815
2013-11-01,46.9757,47.6428,46.5571,47.0378,22035902,3147986,0.969285,2.104,47.0255,"Nov 1, 13",0.8655207560788916
2013-11-04,47.2785,48.2557,46.45,48.2285,21940562,3134366,1.1907,2.531,47.5505,"Nov 4, 13",0.9127439587852922
2013-11-05,47.9342,48.9142,47.5785,48.7857,17320345,2474335,0.557143,1.155,48.4691,"Nov 5, 13",0.9348425298342605
2013-11-06,48.4985,49.1957,47.5414,47.9471,20793808,2970544,-0.838571,-1.719,48.2644,"Nov 6, 13",0.9015836251650847
2013-11-07,48.4285,48.5242,46.4514,46.6942,20042456,2863208,-1.2529,-2.613,47.0689,"Nov 7, 13",0.8518935683322558
2013-11-08,46.7028,47.9428,46.5028,47.8428,19467805,2781115,1.1486,2.46,47.4713,"Nov 8, 13",0.8974470835993859
2013-11-11,47.5357,48.5,46.9457,48.2728,16824262,2403466,0.43,0.899,48.0283,"Nov 11, 13",0.9145008982997741
2013-11-12,48.0257,48.5,47.3357,47.6757,12248586,1749798,-0.597142,-1.237,47.8764,"Nov 12, 13",0.8908198918867467
2013-11-13,47.6028,47.9228,47.0142,47.8977,11995886,1713698,0.221999,0.466,47.5102,"Nov 13, 13",0.8996244194762495
2013-11-14,47.97,49.1428,47.8742,48.9385,20121241,2874463,1.0409,2.173,48.8001,"Nov 14, 13",0.9409025830580264
2013-11-15,49.2285,49.9842,49.0114,49.9657,20190324,2884332,1.0271,2.099,49.6332,"Nov 15, 13",0.9816413701748609
2013-11-18,49.9999,50.0699,48.5,48.8242,20262865,2894695,-1.1414,-2.284,49.0856,"Nov 18, 13",0.9363694411504581
2013-11-19,48.6814,49.5457,47.7485,48.1842,17057670,2436810,-0.639999,-1.311,48.6584,"Nov 19, 13",0.9109870192708104
2013-11-20,49.05,49.4785,48.2357,48.5028,19488707,2784101,0.318571,0.661,48.8711,"Nov 20, 13",0.9236227061627726
2013-11-21,48.8914,49.8114,48.81,49.7857,16015048,2287864,1.2829,2.645,49.5349,"Nov 21, 13",0.97450256402121
2013-11-22,49.8328,50.0857,49.1428,49.6928,14211113,2030159,-0.092858,-0.187,49.6538,"Nov 22, 13",0.9708181468452424
2013-11-25,49.5571,50.4185,49.2871,50.0342,13986546,1998078,0.341429,0.687,49.8714,"Nov 25, 13",0.9843580825166669
2013-11-26,50.0714,50.9228,49.6528,50.7428,14689080,2098440,0.70857,1.416,50.4566,"Nov 26, 13",1.0124611827415395
2013-11-27,51.0157,51.9779,50.5057,51.7842,16832907,2404701,1.0414,2.052,51.5181,"Nov 27, 13",1.0537631423438285
2013-11-29,52.0071,52.5428,51.8585,52.2571,8388135,1198305,0.472857,0.913,52.2368,"Nov 29, 13",1.072518372510837
2013-12-02,52.1257,52.5657,51.3728,51.9885,11676875,1668125,-0.268572,-0.514,51.8513,"Dec 2, 13",1.0618656873282224
2013-12-03,51.6985,51.9399,50.9285,51.8485,13403565,1914795,-0.139999,-0.269,51.3981,"Dec 3, 13",1.0563132825420496
2013-12-04,51.5128,52.6642,50.8928,50.8957,19399457,2771351,-0.952857,-1.838,51.6654,"Dec 4, 13",1.0185252019687239
2013-12-05,51.1142,51.5899,50.4842,51.1514,13793178,1970454,0.255714,0.502,51.0781,"Dec 5, 13",1.028666272710327
2013-12-06,51.5771,51.6185,50.2857,50.6342,12082035,1726005,-0.517142,-1.011,50.792,"Dec 6, 13",1.0081541030288368
2013-12-09,50.7385,51.4099,50.5157,50.8099,11724300,1674900,0.175714,0.347,50.9502,"Dec 9, 13",1.0151223710354838
2013-12-10,50.7214,52.0628,50.4742,51.8714,14102669,2014667,1.0614,2.089,51.7106,"Dec 10, 13",1.0572214973249305
2013-12-11,52.0528,53.0228,51.7457,51.9971,20100801,2871543,0.125714,0.242,52.3879,"Dec 11, 13",1.0622067636222303
2013-12-12,51.9528,53.5485,51.9357,53.3328,21318766,3045538,1.3357,2.569,52.9777,"Dec 12, 13",1.1151806712857384
2013-12-13,53.7357,53.8571,52.6871,52.7099,17876628,2553804,-0.622857,-1.168,53.0492,"Dec 13, 13",1.0904764359906876
2013-12-16,52.8542,52.9999,52.0357,52.3299,13921404,1988772,-0.379999,-0.721,52.358,"Dec 16, 13",1.075405622999647
2013-12-17,52.3928,53.9571,52.3242,53.5528,18516771,2645253,1.2229,2.337,53.7279,"Dec 17, 13",1.1239058788068672
2013-12-18,53.4085,53.8571,52.3585,53.7485,19895029,2842147,0.195714,0.365,52.9318,"Dec 18, 13",1.1316673474972534
2013-12-19,53.4571,54.2657,53.3357,53.8199,13856626,1979518,0.071428,0.133,53.8483,"Dec 19, 13",1.1344990739382015
2013-12-20,53.7857,54.2414,53.4771,53.6671,18822132,2688876,-0.152857,-0.284,53.8458,"Dec 20, 13",1.1284390207144357
2013-12-23,54.0985,54.7757,53.8044,54.3685,12662944,1808992,0.701428,1.307,54.4361,"Dec 23, 13",1.156256568693162
2013-12-24,54.3942,54.8514,53.9257,54.0557,5577845,796835,-0.312857,-0.575,54.2502,"Dec 24, 13",1.1438509099994845
2013-12-26,54.0157,54.4157,53.6905,53.8471,12275704,1753672,-0.208571,-0.386,54.0593,"Dec 26, 13",1.1355778268680865
2013-12-27,53.8728,54.1071,52.2585,52.4999,16954049,2422007,-1.3471,-2.502,52.8726,"Dec 27, 13",1.0821478288114281
2013-12-30,52.5171,52.7914,51.2914,52.4271,15080219,2154317,-0.072858,-0.139,52.0122,"Dec 30, 13",1.0792605783226186
2013-12-31,52.2142,52.7357,51.9471,52.5957,10527202,1503886,0.168572,0.322,52.3752,"Dec 31, 13",1.085947260086538
2014-01-02,52.4014,52.5114,51.5428,51.8314,12333979,1761997,-0.764285,-1.453,51.6328,"Jan 2, 14",1.0556350959574528
2014-01-03,51.9999,52.4956,51.8428,51.8714,10818885,1545555,0.04,0.077,52.2091,"Jan 3, 14",1.0572214973249305
2014-01-06,51.8899,52.0442,50.4757,51.3671,15503915,2214845,-0.504286,-0.972,51.1819,"Jan 6, 14",1.037220942084452
2014-01-07,49.6842,49.6985,48.1528,48.5,36210153,5172879,-2.8671,-5.582,48.8433,"Jan 7, 14",0.9235116580670492
2014-01-08,48.1042,49.4257,48.0742,48.7128,20018985,2859855,0.212856,0.439,49.2085,"Jan 8, 14",0.9319513133420321
2014-01-09,48.8242,49.14,47.8571,48.15,17017301,2431043,-0.562856,-1.155,48.2607,"Jan 9, 14",0.9096306461016168
2014-01-10,48.2957,48.3767,47.2185,47.4485,16249758,2321394,-0.701428,-1.457,47.5985,"Jan 10, 14",0.8818091321194719
2014-01-13,47.3042,49.81,47.3042,48.1157,27247857,3892551,0.667142,1.406,48.3075,"Jan 13, 14",0.9082703069290043
2014-01-14,48.7771,48.8,47.51,48.28,19770296,2824328,0.164286,0.341,48.209,"Jan 14, 14",0.9147864505459203
2014-01-15,47.8571,48.3671,45.5814,47.1971,40479404,5782772,-1.0829,-2.243,46.6734,"Jan 15, 14",0.8718385995248726
2014-01-16,46.9157,47.6957,46.0028,47.3828,21139797,3019971,0.185714,0.393,47.1734,"Jan 16, 14",0.8792034678733893
2014-01-17,47.4385,47.8314,46.8914,47.1485,16434446,2347778,-0.234286,-0.494,47.2308,"Jan 17, 14",0.8699111218633869
2014-01-21,47.4614,47.496,45.75,46.9585,25240754,3605822,-0.19,-0.403,46.4482,"Jan 21, 14",0.8623757153678666
2014-01-22,47.0714,47.777,46.7644,47.6757,49331009,7047287,0.717143,1.527,50.4677,"Jan 22, 14",0.8908198918867467
2014-01-23,55.3428,56.5185,53.9271,55.5314,91360052,13051436,7.8557,16.477,55.277,"Jan 23, 14",1.2023772224491656
2014-01-24,54.8114,55.8142,54.7685,55.1542,35713125,5101875,-0.377142,-0.679,55.2889,"Jan 24, 14",1.1874174575538483
2014-01-27,55.3414,55.9285,52.9371,54.4614,32589193,4655599,-0.692857,-1.256,54.2184,"Jan 27, 14",1.1599409858691296
2014-01-28,54.4742,58.2014,54.3942,58.1099,43746773,6249539,3.6486,6.699,56.5839,"Jan 28, 14",1.304640620600215
2014-01-29,57.5885,58.1914,56.8642,57.2028,29026893,4146699,-0.907142,-1.561,57.4731,"Jan 29, 14",1.268665003589233
2014-01-30,58.1571,58.4557,57.3585,57.8099,18408341,2629763,0.607142,1.061,57.911,"Jan 30, 14",1.29274261034413
2014-01-31,57.4728,58.9142,57.4714,58.4757,23646686,3378098,0.665714,1.152,58.2854,"Jan 31, 14",1.319148261105801
2014-02-03,58.8428,58.8785,57.2449,57.7685,20153441,2879063,-0.707142,-1.209,57.9066,"Feb 3, 14",1.2911006849287905
2014-02-04,57.9214,58.3614,56.7157,57.9871,18101433,2585919,0.218571,0.378,57.8106,"Feb 4, 14",1.2997703684020574
